,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Latin America & Caribbean (excluding high income),LAC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.25420857,10.48165579,10.41357754,10.0625505,8.661707289,8.743402978,9.674669826,9.493733559,9.48333424,9.401622556,9.928796668,10.18846993,10.21222109,10.42567724,10.52757477,10.974909,10.73470705,10.18873176,10.58251083,10.61961854,10.0912163,10.51295094,10.75002567,9.835036605,9.428858405,10.08400508,10.36716437,11.01213214,11.01624675,12.43373612,13.48559494,11.98454054,11.44491192,13.22220033,13.51200817,15.70936659,15.11398038,14.83529524,15.10278167,14.59256395,14.00819905,14.11200915,14.19389233,14.38368415,14.05113953,14.39724803,14.56400864,14.85642918,15.18072412,16.49235018,16.10359315,16.0114996,15.95786339,16.2363744,16.37187311,16.67616203,16.84841388,16.76608218,16.2566007,16.32528893,17.22446164,15.97985891,15.49493231
Lao PDR,LAO,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,6.504065231,8.732394273,8.649289116,8.298319412,10.86030654,,,,,,,,,,,,6.461568948,6.487045792,8.903278243,7.658533448,7.745055558,8.165485589,7.572325789,7.916036684,7.772680812,13.3794242,11.89822412,11.56475262,13.41671378,17.07394676,15.18054866,15.10665451,13.97094291,,,,,,
Lebanon,LBN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.07407325,18.87233459,14.00122446,14.00122446,11.97052996,12.58266787,12.37334761,14.37179492,17.03917526,16.6966232,16.94314152,17.26748655,17.596873,17.10307564,16.63418662,14.4495447,14.54114593,14.52554216,13.72455493,13.39917191,12.90891432,12.21987078,12.56874459,13.66962396,12.92733628,12.74596541,12.53174443,12.98414909,13.20871798,15.336853,15.62978348,9.139754887,2.360136821,
Liberia,LBR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.39828955,26.45585124,28.87537994,22.84612087,22.61462827,22.31273408,23.83415435,23.55643508,26.20467744,18.5904351,18.44709723,19.01647287,15.67353529,12.49050416,13.1761072,11.30643286,10.06573505,13.39755418,12.08471573,18.23048949,17.45734703,43.70210204,24.37082031,31.66303846,42.64739927,50.83646534,48.41951,40.26669402,35.33794002,39.83033082,61.16675128,24.49531634,
St. Lucia,LCA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.68823913,10.59562722,10.68431559,10.35782152,9.1251706,9.271378859,10.08631944,9.985280237,9.991513843,9.979689066,10.55005502,10.99994802,11.01737458,10.98306077,11.06215394,11.52397423,11.35822494,10.89542108,11.15322487,11.12920048,10.64046254,11.12215729,11.38924325,10.5893003,9.831000724,10.38005391,10.74735973,11.15663844,11.1222442,12.32847235,13.20827261,11.91184682,11.38020241,12.97237776,13.20571276,15.07126454,14.6090949,14.62990969,14.84309573,14.34920285,13.81600988,13.98325281,14.00131211,14.12169814,13.72203995,13.96308461,14.08540293,14.39600049,14.65002913,15.96467571,15.46758842,15.49373275,15.42483922,15.69557644,15.94553162,16.24851104,16.41986615,16.40792409,15.90591498,15.97336339,16.80174275,15.59105143,15.12196832
Least developed countries: UN classification,LDC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.35663038,10.54504316,11.13183591,10.70819055,10.68948161,10.84310745,11.30089955,11.16162612,11.26906718,10.46956864,10.81060092,10.88486897,11.78981572,11.50912905,10.86462261,10.14231642,10.08769706,10.0285716,9.953494624,10.25748801,10.21526704,10.06691064
Low income,LIC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.97321259,13.05489089,12.70889824,13.48155159,13.30047403,12.55441348,12.33440768,13.19315269,12.71135267,12.94388976,13.92082375,13.50013547,14.52601302,16.13479926,14.32425106,12.81564374,13.53869596,12.50686741,12.77903601,13.39578655,11.22525875,10.45415043,10.50222418,10.86983007,10.49330482,10.71176053,11.02354816,11.80207281,11.73086612,12.44645332,12.42762648,13.21256626
Liechtenstein,LIE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,13.57734466,13.36763176,13.81374083,13.68384555,13.85840626,14.31222167,13.88988845,13.72136771,13.13800504,12.5780248,11.8779274,12.55516014,12.44179183,10.9541404,11.53927054,9.331376754,10.00231765,8.564287088,9.476151412,9.158760761,8.545402618,7.423092759,8.305286281,8.132334438,7.762803585,10.22263279,10.29675608,9.931731419,9.842689948,10.48469378,9.759652438,9.83845627,9.634055441,9.166174572,9.670790421,11.47158012,10.5478514,10.35592453,9.798268346,9.02841322,10.51091095,10.26298176,12.71884438,12.16054274,12.62979825,13.08868868,15.36193121,15.27221708,16.18316623,17.61111478,,,,,,8.910656347,8.170284441,7.853227954,8.609156897,8.972548565,10.38113369,9.458005314,7.152892989
Lower middle income,LMC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,11.11512841,11.66714854,11.31899694,11.85148676,12.0314284,12.10576942,13.51344445,13.90506781,12.96798632,13.53874897,14.97818227,15.27688803,14.96428984,15.62457007,14.8873706,14.47051112,12.44137762,12.9091805,13.28906527,13.5129541,14.05034821,14.78145511,14.43560452,14.42587025,13.7452373,12.9889319,12.6552929,12.68367233,12.76003983,12.28463891,12.12101206,11.67471737,12.15662887,12.33476043,11.93431681,11.46129826,11.4400805,11.17365984,10.99838855,10.78085583,10.71321467,10.62158052,10.70441906,11.07912244,11.77471615,11.51305011,11.98187496,11.98662431,11.72734734,11.48470759,11.5619132,11.38260025,11.37762344,11.17625163,11.12705226,11.81498184,11.36505194,11.17581145
Low & middle income,LMY,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.94291235,11.35514175,11.12540388,11.35114418,10.89019035,10.98397717,11.55679393,11.10741129,11.34246063,11.47982676,11.6689982,12.46106091,12.60280655,12.30778175,12.48431645,13.20577465,13.43811531,13.10190372,13.54902525,13.43641891,13.14802162,12.83356586,13.4014537,13.56725128,13.52189108,13.8412758,14.26270464,14.0778842,13.79475309,14.46810041,14.21436972,13.31779042,12.86454249,14.01902852,13.70357758,14.12342663,13.77060845,14.05664467,14.22487357,13.96998083,13.73069737,13.94137104,13.89494156,13.7294533,13.50651906,13.503102,13.54999139,13.69322156,13.90680034,14.7894643,14.37935955,14.65632197,14.86057735,15.02217061,14.91662182,15.07051712,15.11360263,15.05175783,15.04761442,15.1867612,15.88415421,14.74025059,
Lesotho,LSO,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,16.59919028,21.17647059,19.06354515,16.96428571,15.3638814,17.60204082,12.59259259,16.06425703,14.12622465,12.94567063,8.146639511,10.96892139,12.86173633,9.512485137,10.73170732,14.46654611,14.79750779,13.08744795,13.37359793,16.3733115,21.78884261,20.90013123,,,,,,,,,,,,,,,,,,,,,,,,,,37.00778606,38.34255266,43.48379298,39.91301246,38.1756054,39.50649187,40.55352451,38.83812127,36.94290695,39.62419307,39.68057009,38.08969644,37.14396468,36.41519585,,
Late-demographic dividend,LTE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,13.805321,14.96582935,13.73321397,14.4345815,13.71758237,13.09803,13.3512254,12.80594656,12.98236252,13.28004329,13.17395794,13.86274286,13.87361926,13.01065582,12.92832237,13.36178142,13.69932866,13.19047036,13.44389628,13.69736403,13.33340534,13.38483458,14.10443308,14.56256046,14.64160888,14.88724779,15.05501502,14.77339441,14.97390623,16.46509641,17.77746585,16.07336012,15.22175132,16.5699297,16.10292713,16.67146262,16.31774958,16.64337118,16.74265846,16.5767362,16.21429983,16.36105159,16.41125438,15.98916593,15.38705502,15.41810505,15.43695846,15.38761864,15.42536963,16.30448759,15.83452421,15.83931481,16.0659365,16.30872299,16.22766223,16.41440431,16.6176558,16.54420376,16.49070759,16.75376193,17.39103959,16.07522188,
Lithuania,LTU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.99766574,24.08106394,24.1601425,25.88487719,23.66652033,22.43299494,21.17120008,20.58911809,19.57424494,19.1852717,18.52444358,19.1470847,17.46507791,18.67970448,21.26567948,19.84499587,18.31954601,17.45475172,16.65649102,16.61376488,17.21267333,16.99889807,16.29869097,16.37180929,16.89327695,18.5026519,17.53657373,16.69997424
Luxembourg,LUX,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,10.60986084,11.83204945,11.87156075,11.38998803,11.57609332,15.08258172,14.88179608,16.04125802,15.80163659,16.14130881,16.85710272,17.58707175,16.60274444,15.93555855,15.52111916,15.90180369,15.54451412,16.43895367,15.6311374,15.22730703,15.57546265,15.08223229,15.68971782,15.59525974,15.15354445,15.70156018,16.06018749,15.73791544,15.26468067,14.98804322,14.49547588,15.33322035,15.95583544,16.36937515,16.37560618,16.58242568,15.17136846,14.42886668,14.48921744,16.08100773,15.78580051,16.04478991,16.30409061,16.3503423,16.05145356,15.96816419,15.6742178,16.21936089,16.80366668,17.24296989,18.37818865,17.4555531,17.38849844
Latvia,LVA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.54943677,21.94534413,21.02415426,22.62997628,22.54061772,20.88786618,20.54046016,20.62631113,21.09506547,19.81802195,17.86664451,17.22154428,17.62224234,19.70853284,19.04074461,18.40733459,18.80515629,17.50234156,17.85817493,17.97443744,18.3664409,18.13640471,18.29027128,18.18736623,19.43404606,20.35369658,20.57367695,19.36289168
"Macao SAR, China",MAC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,5.806270209,5.663947026,6.173075088,7.214318495,7.493687383,7.486767426,8.172580558,9.380319271,10.18049155,10.81027275,8.900176115,8.905429654,9.271681363,9.557906736,10.45230349,11.35591173,12.76595745,14.80851552,12.45194872,12.41290463,12.1664978,11.70574629,9.619123469,9.779808038,8.716621574,8.734588105,8.720402754,9.637799296,8.147895769,7.091166336,6.865364553,6.500720116,7.098030631,9.668953707,10.39895211,9.719419325,9.421824268,10.18270375,25.74447269,21.74268215,29.85519183
St. Martin (French part),MAF,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.83431718,12.77923868,12.12423274,12.71659097,13.06405063,11.99731903,12.70953559,12.45459263,12.80579885,11.94869852,12.0223765,12.31307668,12.3838081,11.66718677,12.03339296,16.09129109,21.67107376,20.7552099,20.79450267,21.32553229,17.82477187,18.22513057,17.93838742,16.47476223,15.85152863,17.19299823,17.74408626,18.43449414,17.54975624,17.34148322,15.69754935,15.5738196,16.46483369,17.94025109,17.35291435,18.03488838,15.7972445,17.01864626,14.3046716,15.40188699,15.90164411,16.10308185,15.82652488,15.63229161,16.14793301,16.79347797,16.13869446,15.92180309,15.23314732,16.75084572,16.58693723,17.22104006,18.22795912,18.32857502,19.10512115,18.15643728,18.36172571,17.98197398,17.99576151,18.17893657,19.41620192,18.5714486,18.4208972
Monaco,MCO,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.90268245,25.97402881,28.8061254,24.7099,15.32384633,14.65620962,14.36272497,20.22702927,19.67957565,14.90418332,16.43757304,19.98649283,19.94773535,20.41343409,23.7638736,18.21365571,16.55958933,16.69013795,15.30613403,13.90793123,13.69943471,14.37699286,14.75557079,14.28116232,15.21102073,17.19420443,16.76227392,17.64902523
Madagascar,MDG,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.26338494,15.4096211,17.21854112,16.52959467,16.12847235,15.99626713,15.48256735,15.35396929,15.75080993,15.45250763,13.10463884,14.81258317,13.65453153,12.24457165,11.20089001,10.83507402,11.212474,11.02568307,11.88858453,12.27046676,22.85013686,19.41848621,15.006513,12.44896648,15.43364272,14.60414021,13.19230053,14.75691744,11.87663176,12.07819136,10.87602761,11.57134152,13.41252454,12.02088301,11.59133675,11.3713546,10.5087993,14.49006928,17.0150016,17.00916459,17.28063418,16.87160755,14.89487792,17.66337503,18.75260458,16.12109208,16.87470912,19.02903858,14.07697711,12.50863397,13.11607457,14.11711369,15.00769299,15.64666967,15.80000246,15.1403202,14.7612913,16.12256698,13.60330525,15.10611913,18.72397125,17.21371084,14.94451207
Maldives,MDV,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.79129836,18.17048255,17.78846558,14.72597573,14.78209829,15.52743285,22.62196167,17.84136381,
Middle East & North Africa,MEA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,20.37234399,20.42230659,20.07877713,20.4483108,16.87081536,19.93641297,19.21241663,18.55270225,20.95015773,18.43287227,16.62777984,19.23413462,21.37398915,21.97558211,21.00080073,20.75596755,21.44473664,22.10804442,22.48371335,21.36602801,17.05966165,23.04145529,21.82077972,19.80325689,19.20559998,18.80506943,18.19999274,18.44935239,19.1105324,17.61435881,17.30544707,18.00077918,17.92977291,17.15793749,16.76963515,15.70925494,15.04861788,14.31607368,13.54197734,16.00712629,15.40744856,16.22352026,16.06523345,17.17181462,18.32237822,20.21172679,19.28340514,18.8409858,18.4882041,18.8372119,21.05473538,18.11299378,16.18295035
Mexico,MEX,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,5.648404908,5.714858757,6.270315789,6.510424528,6.398007968,6.285457875,6.505526316,6.570090361,6.841634877,6.876921182,7.261981982,7.618653061,8.626424779,9.178972504,9.1409,10.31755455,11.00774617,10.76081125,10.91985879,10.89686767,9.510917195,10.2009528,9.852576699,8.391157111,8.802513167,8.721463032,8.75656476,8.358128282,8.484909397,8.327433391,8.430745097,9.115903463,9.942874521,9.114783473,9.466825909,8.551160058,8.11971418,8.261602435,8.543128652,9.178512187,9.515219344,9.881126033,10.37771645,11.03379037,10.4872898,10.52170667,10.3444235,10.40538114,10.72951888,11.91696385,11.77136331,11.77708311,11.94673398,12.19138729,12.19496198,12.3171959,12.01041305,11.6165964,11.57032778,11.3934482,12.50553076,11.80005247,11.47672584
Marshall Islands,MHL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.23435584,61.02299546,60.86614471,61.75311937,64.56167778,61.93624029,56.80136728,54.17437259,54.88641456,54.11850023,52.2113117,55.91618018,56.13448853,55.10345029,57.7062084,60.35818508,57.30056461,55.64830987,
Middle income,MIC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.15268346,11.56277134,11.33927331,11.68397859,11.01909737,11.14430038,11.74605452,11.2275722,11.44316615,11.60810035,11.79217656,12.61868009,12.74504336,12.43921286,12.63838615,13.3439226,13.58329028,13.26694829,13.72700564,13.53258787,13.14383722,12.82002441,13.43646505,13.59847404,13.51736645,13.80088667,14.24730868,14.08591117,13.92896325,14.61614346,14.37835077,13.4411273,12.90871812,14.09686527,13.75034544,14.18328742,13.83813724,14.136597,14.29740941,14.05028014,13.80715904,14.00038654,13.96712215,13.7701061,13.50373236,13.54182502,13.62158714,13.74978026,13.99144094,14.89843654,14.45287403,14.7141135,14.91991588,15.0792803,14.97179845,15.13829449,15.17692791,15.11084205,15.07822012,15.22241673,15.92165098,14.75967013,
North Macedonia,MKD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.12537594,20.59070248,18.55615831,20.04074526,18.10064935,17.66071639,17.2339474,18.7567399,19.26188143,19.56315074,16.93089774,23.83227744,20.75249148,18.07930211,17.40507005,16.18495236,16.51057221,16.80312372,18.58323893,19.07568822,18.29058578,18.12032246,18.64804812,17.50479686,17.11233798,16.97635226,15.43002211,14.92074175,14.28372559,13.99745627,16.73877896,15.99635281,15.77234347
Mali,MLI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,11.89314482,11.69933108,12.01912066,11.34769796,11.58905063,13.37644052,9.660933301,13.45483837,11.7713111,8.957488077,10.58839018,11.78844563,11.41828767,0,0,0,0,0,18.44220393,18.31403608,17.16523237,17.66440745,17.03760236,17.03556043,14.25641206,15.19320429,13.23080207,10.79715337,9.8727681,10.98252994,11.20175179,18.74191172,14.68464679,16.41743627,14.99835612,15.3607044,15.56655347,15.46091711,13.8464294,13.26223995,13.94575919,15.49116055,14.55572354,15.68764548,18.79316367,15.48443413,16.8780502,16.25652969,16.37155075,16.24060159,16.18425042,15.87721984,15.74310974,15.80542425,16.24877359,16.70609958
Malta,MLT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,17.86866357,18.41231465,17.87499176,18.17160071,18.87976395,17.00261141,16.26537826,15.30063303,15.32957595,15.21364663,14.92645521,15.95277708,17.0388598,16.59926517,16.08567968,16.35473486,16.14593907,16.51888791,16.01468072,16.48062428,16.23035733,16.82805021,17.34627939,18.55073897,18.85222056,18.01096044,19.1921876,18.41759292,18.30364621,17.85547786,17.80890218,19.06253422,18.96264422,18.97377423,19.16137178,18.43520118,18.82102536,18.1959484,19.82436352,19.68017126,19.06305936,19.6011322,19.83298255,18.76187959,18.5119585,17.08763892,15.83136485,14.5760753,15.49696754,16.44295509,20.94437466,20.12353382,19.03769509
Myanmar,MMR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.45830296,13.70464733,16.93740737,19.99922673,20.96328599,19.81981714,19.04864015,18.39860453,18.30260383,18.20179939,20.46043742,20.67099898
Middle East & North Africa (excluding high income),MNA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,17.30549009,17.99556548,18.09323195,19.39611182,20.0950422,20.27746796,21.55632625,21.85542726,20.59269558,21.38156784,23.58055406,22.72371624,21.31410433,22.84649556,19.97649834,20.10536435,23.1270833,22.71503763,22.15663807,20.48453376,20.27140554,20.68002807,20.78209602,21.30221427,19.1433061,13.67315345,16.0960131,16.44088719,15.61885789,15.34874534,14.7669472,13.81499072,14.04289437,14.76036509,13.65052166,13.76692439,14.23011754,14.1754529,13.64113928,14.51238071,13.7158734,12.91601726,12.52098153,12.38362917,13.95570123,13.79913242,16.14007164,15.49534304,15.83048796,16.30049427,17.19700348,17.11740217,16.73981959,16.0755685,16.33887513,16.79490718,14.15479568,13.35338577
Montenegro,MNE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.93480523,25.17068048,24.86082656,26.76468485,26.30509473,29.94059484,19.10805949,19.88220717,22.21799021,21.8605518,22.09341171,21.06279104,21.09491912,19.47689816,19.37276202,19.19588717,19.61172036,18.42626732,18.50445945,17.79790793,22.60169792,19.70936705,17.84274011
Mongolia,MNG,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,24.8733918,22.61399321,21.41072592,22.33488694,23.21626933,26.15515253,26.30482736,25.7411929,23.21799576,24.35346346,21.03211603,15.84866905,19.3923504,25.16728265,11.10293382,12.59661637,12.2148996,15.60011163,14.63405989,15.30723053,16.79130604,16.12263442,14.24252977,14.46772087,12.13889788,11.68328833,13.07116868,14.64221311,14.11405342,12.6881257,12.25523756,13.52681177,13.45712552,13.0170101,14.87177395,15.95529534,13.92886635,12.69298481,13.10796486,15.81024341,14.91273652,13.90772561
Northern Mariana Islands,MNP,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.90382725,17.11146834,19.42429704,26.17676273,13.11133883,11.51826814,12.85063374,14.6327716,15.90012934,14.90426869,17.39329672,15.56208067,16.09371272,17.56678436,17.08640466,16.38271683,15.7774926,16.33516249,17.4771583,17.84592508,19.20094272,20.40668974,23.46482514,26.47069067,25.92734012,26.36285392,24.6493677,21.83751054,22.75522219,20.40227628,19.02062507,
Mauritania,MRT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,36.70143142,31.20541649,26.7739599,30.55722549,28.95552471,29.89061286,39.60123281,38.43151414,35.63695912,40.36040586,53.83808081,55.09992166,53.73074691,51.87687044,51.97476694,44.48571932,36.79002234,37.86444596,35.25521349,33.34128162,27.08856032,28.03151042,27.83812531,28.98547676,29.76761096,18.97818117,14.62517402,13.79812599,13.25565361,12.23911366,12.70243171,12.37256935,20.78119118,20.51064024,20.64529103,20.42697092,20.31448565,19.28504013,19.52234151,17.12015443,13.98634855,14.73555668,14.9433839,15.76302375,13.52009151,10.45564116,12.06945962,11.68702157,13.63358497,14.61777659,13.44050064,13.38125033,12.9844028,12.1718098,12.87322556,14.63538476,16.13578641
Mauritius,MUS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,13.52040816,14.66372657,14.90891659,13.20680628,14.07381856,13.92888628,13.85074627,13.3667633,12.77855153,11.52364906,10.49746193,11.70423582,12.70438936,12.25581535,13.55730223,13.61566061,13.31204455,14.01828416,14.61027748,14.17482209,14.34750656,14.0802244,13.74759456,14.2303708,14.25178155,13.9259424,14.16013831,14.07949246,14.20205174,14.52265894,14.12392875,12.43559251,12.46455635,13.9222501,13.81848765,13.46360318,13.35770753,14.34960825,14.34466256,14.18980558,14.88271302,14.45075826,14.56243113,14.74962313,17.48053928,17.17574721,15.89694727
Malawi,MWI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,12.3934538,13.63792511,13.95462706,15.48672566,16.83156223,16.96132597,18.08167931,17.45543946,17.10642472,16.2774113,18.27711556,16.75028946,19.25457103,15.67056561,15.38192318,17.57119828,15.31422468,16.66048237,16.07453941,13.94752714,16.52847603,18.09487442,18.32137894,15.63653398,14.7592709,15.28849877,16.93857027,14.87328112,14.23405868,14.0621288,13.79397217,13.69408839,13.01018038,12.63110213,12.26485079,12.37318686,11.10541832,10.76704697,9.768996939,10.98668724,10.16523523,12.03928765,12.95780675,12.96800862,12.57994971,11.47360636,11.16769216,11.56686807,11.50478798,13.04847957,12.58116903,13.27066148,13.84213366,13.71540152,13.32874807,13.0865608,12.5648978,12.19259187,11.9694463,11.65310018,13.07389429,12.71354922,11.58977495
North America,NAC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,18.19454426,18.19178581,17.91181117,17.08552577,17.50399997,18.05611819,17.32660113,16.97234499,16.3130256,15.91666106,16.37315113,16.30091702,17.13312365,16.92570795,16.23458012,16.39638537,16.57294229,16.45327789,16.15281543,16.14991811,16.51252723,17.01543157,16.77901284,16.28809887,15.75817162,15.43928643,14.9800173,14.62835531,14.36933115,14.37980543,14.36826247,14.86022571,15.36589627,15.58066844,15.4882112,15.37934908,15.37310635,15.56183331,16.29247936,17.25315092,17.14930981,16.61791479,16.03957487,15.59592974,15.14777792,14.8452268,14.7580679,14.52105831,14.48242372,14.5684994,15.47443355,14.97477735,
Namibia,NAM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,14.19046409,20.72676598,21.59365171,22.20329443,22.31111024,21.95289736,23.04600488,24.63625109,23.38900201,21.97960517,23.47079738,25.35075677,26.68222356,25.77621485,23.41080777,24.83239699,24.76755493,24.6691887,24.21641623,24.75583762,23.42243608,22.75888981,21.56549762,22.22627806,20.36199227,19.26603836,19.43986766,23.56546213,21.5153248,23.55474782,25.18938906,22.8558404,24.97057958,27.94002948,27.72688884,27.22858259,26.98734923,25.60391294,25.36752447,25.55423233,26.47600465,25.00743068,23.1663066
New Caledonia,NCL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,30.69719077,32.93460239,34.86304461,36.36679893,37.80880583,40.65282577,,,,9.400000039,,,,,,,,28.80460999,27.95141465,26.8040365,28.29217861,28.39969518,27.19224046,25.62648359,25.55895828,24.92519451,22.9267561,25.00144825,26.14060412,23.822506,23.29481365,23.6005065,24.15897749,23.4297618,23.83430054,24.46564204,23.51495238,,,,,
Niger,NER,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,8.043198204,9.237011222,8.56454257,7.554657719,7.3854002,6.483335724,7.08662957,8.027728103,8.472804731,8.736332253,8.678349477,8.243009734,9.307536144,8.62240233,8.168107906,10.81282206,12.97864846,14.30684994,11.60435931,11.41133376,10.37735875,10.93405622,11.31221736,11.23562796,10.21143285,10.83127348,11.29814928,11.22038482,15.50353287,15.70545094,20.93511757,19.64149015,19.86327109,21.46223741,19.56873395,19.26008717,19.8117339,20.54252622,19.94434167,21.97666677,20.71201319,19.14897213,18.64466432,18.43680067,19.47022321,17.7795696,16.90592403,17.21259386,17.14268513,18.34684166,15.48068429,16.38645109,15.10119815,15.29628751,17.93910466,16.49756097,15.26999765,15.46192922,15.20883046,15.62250217,15.76270376,17.33853247,17.29269974
